61,80,64
65,14,78
35,68,74
24,43,72
52,33,97
76,59,65
98,28,66
12,72,50
88,78,65
54,13,91
52,57,70
49,14,29
55,87,72
60,41,11
58,36,11
97,51,48
26,22,72
57,38,82
28,60,22
88,46,22
42,47,91
29,35,81
15,28,74
91,48,97
36,44,99
40,74,69
80,64,21
76,77,14
16,25,16
95,41,42
24,43,72
69,96,52
90,26,75
52,33,97
26,10,21
68,73,36
69,95,53
82,57,21
51,45,42
90,72,73
97,33,77
27,10,62
88,80,54
85,24,38
97,32,18
48,58,10
97,51,48
98,12,52
90,86,55
92,95,62
15,55,68
69,35,68
78,87,80
85,36,75
93,72,30
76,10,39
43,37,33
41,40,80
26,56,87
82,54,76
40,34,17
35,68,74
57,38,64
55,10,46
51,45,42
65,94,51
91,83,67
44,98,60
69,26,56
82,94,35
61,80,64
16,45,66
54,82,67
57,38,82
84,86,76
89,90,99
38,60,26
64,53,95
40,34,17
82,57,21
87,93,45
91,10,22
94,35,25
91,19,35
98,16,83
62,38,81
14,62,38
92,51,94
62,41,17
97,33,77
43,37,33
90,26,75
13,54,48
42,47,91
54,36,73
54,80,58
69,96,52
94,70,77
52,33,97
91,53,40
82,27,21
44,88,37
97,32,18
71,27,25
63,38,51
76,10,39
55,35,46
58,41,86
71,27,25
97,32,18
84,86,76
26,38,91
68,73,36
11,26,89
66,83,53
90,19,91
52,74,75
69,26,56
74,91,87
15,55,68
86,25,71
62,74,72
47,27,73
